id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
2441,4.85,1.82,21877,22176,300,Car,2,411.26,33.62,36.88,34.41,15.80,0.47,11.00,0
2442,5.15,1.92,21908,22206,299,Car,2,410.61,33.98,35.86,34.47,32.34,0.95,41.02,0
2443,4.75,2.02,21934,22274,341,Car,1,411.07,27.92,32.81,30.24,5.60,0.19,6.35,1
2444,4.95,1.82,21939,22257,319,Car,1,410.31,29.93,35.95,32.27,39.75,1.32,9.71,0
2445,4.35,1.92,21972,22303,332,Car,1,409.58,27.76,35.03,30.95,27.98,0.95,30.61,0
2446,4.85,1.92,21989,22277,289,Car,1,408.29,32.14,38.03,35.46,41.58,1.26,7.95,0
2447,6.16,2.73,21990,22389,400,Car,2,401.03,24.51,26.13,25.13,375.47,15.32,-1.00,0
2448,4.04,1.72,22012,22356,345,Car,2,410.72,27.11,33.08,29.87,12.23,0.40,-1.00,0
2449,5.26,2.12,22013,22323,311,Car,1,410.69,30.63,36.13,33.14,32.76,0.91,-1.00,0
2450,4.04,1.82,22017,22359,343,Car,1,410.26,27.23,33.06,30.02,57.46,1.80,32.76,0
2451,4.55,1.92,22024,22335,312,Car,2,409.09,32.15,34.10,32.91,154.35,4.80,-1.00,1
2452,4.35,1.72,22030,22382,353,Car,2,411.66,26.61,31.91,29.25,15.17,0.57,-1.00,0
2453,16.78,2.50,22036,22471,436,Truck,2,406.83,22.71,24.12,23.39,27.05,1.19,-1.00,0
2454,4.85,1.82,22058,22416,359,Car,2,410.57,26.39,30.13,28.68,25.02,0.94,-1.00,0
2455,4.85,1.92,22074,22368,295,Car,1,411.92,33.40,36.31,35.05,54.83,1.61,15.01,0
2456,4.65,2.02,22075,22394,320,Car,1,410.59,29.93,33.27,32.19,37.58,1.22,10.64,0
2457,4.55,1.82,22084,22386,303,Car,2,409.09,32.07,34.61,33.89,70.89,2.07,56.15,0
2458,4.55,1.82,22094,22450,357,Car,2,410.73,26.62,31.82,28.86,33.42,1.21,37.22,0
2459,4.95,2.02,22127,22481,355,Car,2,410.28,27.95,31.63,28.98,25.23,0.89,13.49,0
2460,4.85,1.92,22141,22429,289,Car,1,410.82,34.73,37.53,35.67,82.54,2.30,34.79,0
2461,4.14,1.82,22142,22464,323,Car,1,411.19,30.89,34.16,31.94,241.53,7.54,27.18,0
2462,4.65,1.82,22169,22525,357,Car,2,408.55,28.41,29.57,28.70,41.02,1.44,81.07,0
2463,4.75,1.82,22183,22495,313,Car,2,409.30,32.22,33.95,32.81,124.85,3.87,-1.00,0
2464,7.23,2.12,22208,22565,358,Car,2,408.24,27.62,29.40,28.60,36.39,1.31,368.68,0
2465,5.26,1.92,22222,22529,308,Car,2,407.02,31.81,34.53,33.17,41.82,1.23,83.30,0
2466,3.23,1.82,22245,22619,375,Car,2,408.59,26.84,28.13,27.32,159.07,5.88,41.17,0
2467,4.35,1.82,22246,22536,291,Car,1,410.61,34.22,36.50,35.42,193.63,5.50,36.79,0
2468,4.55,1.82,22249,22557,309,Car,2,410.00,31.98,34.43,33.30,32.70,0.99,169.18,0
2469,4.65,1.82,22266,22568,303,Car,1,410.28,33.04,34.81,33.97,23.27,0.67,-1.00,0
2470,4.55,1.82,22275,22587,313,Car,2,408.74,31.42,34.72,32.77,28.05,0.88,-1.00,0
2471,4.24,1.72,22293,22603,311,Car,2,408.67,32.06,34.34,32.97,15.30,0.47,18.31,0
2472,9.10,2.02,22306,22770,465,Car,1,409.89,21.50,22.75,22.09,204.88,9.03,-1.00,0
2473,5.15,1.92,22313,22626,314,Car,2,409.26,31.90,34.03,32.71,19.64,0.60,35.44,0
2474,4.14,1.72,22314,22625,312,Car,1,411.19,32.75,33.46,33.07,63.31,1.89,798.90,0
2475,4.35,1.72,22317,22806,490,Car,2,409.26,20.45,21.87,20.93,15.46,0.74,-1.00,0
2476,4.45,1.82,22335,22623,289,Car,2,409.45,33.43,36.89,35.56,15.26,0.42,3.98,1
2477,16.47,2.50,22335,22752,418,Truck,2,407.34,23.83,25.27,24.43,30.53,1.26,-1.00,1
2478,3.74,1.72,22339,22797,459,Car,1,410.48,21.60,23.07,22.41,19.78,0.91,28.95,0
2479,4.65,1.82,22348,22739,392,Car,2,409.09,23.75,31.70,26.17,9.41,0.37,9.40,0
2480,4.85,1.92,22350,22638,289,Car,1,411.28,34.51,36.10,35.72,292.37,8.12,275.94,0
2481,4.85,1.92,22361,22822,462,Car,1,409.50,21.07,23.59,22.21,12.06,0.53,13.90,0
2482,4.14,1.72,22368,22826,459,Car,2,407.79,21.79,23.57,22.27,13.71,0.62,11.42,0
2483,4.35,1.72,22370,22683,314,Car,1,400.02,31.12,33.14,31.97,68.01,2.05,-1.00,0
2484,4.95,2.02,22370,22771,402,Car,2,409.01,24.05,29.13,25.51,12.79,0.52,21.65,0
2485,4.95,1.92,22391,22878,488,Car,1,410.63,19.42,22.50,21.08,22.68,1.01,39.33,0
2486,4.85,1.82,22393,22709,317,Car,2,401.02,30.00,33.52,31.75,72.96,2.43,-1.00,1
2487,4.65,1.82,22401,22813,413,Car,2,409.62,23.75,27.65,24.87,26.37,1.11,-1.00,0
2488,4.35,1.82,22412,22749,338,Car,2,408.31,26.76,33.91,30.31,17.77,0.66,-1.00,0
2489,5.05,1.92,22415,22697,283,Car,1,409.18,35.45,37.22,36.29,78.89,2.21,67.95,0
2490,5.15,2.02,22434,22833,400,Car,2,409.87,24.74,27.06,25.69,7.97,0.32,5.35,2
2491,4.24,1.82,22435,22762,328,Car,1,401.03,28.98,32.27,30.68,80.23,2.48,-1.00,0
2492,4.85,2.02,22441,22781,341,Car,2,402.05,27.57,32.98,29.58,27.58,1.00,78.56,0
2493,4.24,1.92,22448,22937,490,Car,1,411.28,19.79,23.81,21.03,30.32,1.48,15.06,0
2494,4.35,1.92,22477,22896,420,Car,2,409.97,23.48,26.25,24.47,42.06,1.79,154.05,0
2495,4.04,1.82,22482,22962,481,Car,1,410.47,19.24,25.46,21.39,10.46,0.52,7.29,0
2496,4.55,1.92,22483,22800,318,Car,1,409.53,31.35,33.57,32.31,36.23,1.15,14.77,0
2497,4.45,1.82,22488,22782,295,Car,1,410.12,33.62,36.30,34.89,104.96,2.89,-1.00,0
2498,4.45,1.82,22497,22913,417,Car,2,409.77,23.40,26.10,24.63,11.87,0.47,16.18,0
2499,4.55,1.92,22506,22993,488,Car,1,408.06,18.95,25.75,20.96,12.55,0.54,10.98,0
2500,5.05,2.02,22520,22807,288,Car,1,409.86,34.28,36.56,35.72,29.28,0.84,23.99,0
2501,3.94,1.72,22536,22863,328,Car,1,409.25,30.30,32.16,31.30,67.27,2.09,-1.00,0
2502,4.45,1.92,22550,22959,410,Car,2,409.33,23.23,27.06,25.03,44.62,1.67,50.15,0
2503,5.26,1.92,22571,22893,323,Car,1,409.94,30.32,33.56,31.84,30.32,0.99,27.85,0
2504,5.36,2.02,22573,22864,292,Car,1,410.17,34.00,36.27,35.26,72.07,1.99,558.87,0
2505,4.65,1.72,22574,22958,385,Car,2,409.31,24.72,27.39,26.66,138.88,5.13,26.57,0
2506,3.03,1.82,22601,23029,429,Car,1,410.36,19.05,31.00,23.99,23.87,1.22,6.01,0
2507,5.15,1.92,22611,22904,294,Car,1,410.03,34.10,36.06,35.00,49.99,1.39,195.21,0
2508,4.65,1.82,22637,22907,271,Car,2,409.74,36.04,39.18,37.96,182.09,4.76,31.98,0
2509,5.05,1.92,22638,22934,297,Car,1,410.19,33.36,37.14,34.66,29.75,0.83,25.92,0
2510,5.05,1.92,22649,22989,341,Car,2,401.47,28.70,30.63,29.53,20.24,0.66,11.23,1
2511,16.88,2.50,22653,23044,392,Truck,2,387.17,24.18,25.68,24.77,61.90,2.55,-1.00,0
2512,12.23,2.63,22683,23050,368,Car,2,409.90,27.14,28.95,27.94,26.04,0.96,-1.00,0
2513,4.85,1.92,22693,22982,290,Car,1,407.85,34.42,36.15,35.30,62.20,1.79,32.94,0
2514,3.94,1.72,22700,22974,275,Car,2,409.93,35.13,38.45,37.43,89.25,2.51,-1.00,0
2515,4.95,1.82,22714,23079,366,Car,2,408.20,26.56,29.17,27.97,28.99,1.06,81.78,0
2516,3.64,1.72,22732,23048,317,Car,2,409.90,31.05,34.02,32.44,40.89,1.31,25.92,0
2517,4.35,1.92,22736,23023,288,Car,1,409.69,35.42,36.06,35.70,52.91,1.48,44.41,0
2518,4.04,1.82,22740,23110,371,Car,2,408.99,26.64,28.95,27.64,22.95,0.85,61.29,0
2519,4.45,1.72,22764,23088,325,Car,2,408.12,30.34,33.30,31.51,34.15,1.12,-1.00,0
2520,4.95,2.02,22776,23055,280,Car,1,407.58,34.02,38.89,36.53,225.00,6.08,32.23,0
2521,4.24,1.92,22776,23157,382,Car,1,409.66,23.57,30.50,26.89,124.34,4.78,17.94,0
2522,3.44,1.72,22795,23123,329,Car,2,408.70,29.19,32.86,31.17,35.22,1.20,-1.00,0
2523,4.75,2.02,22814,23135,322,Car,1,410.51,30.52,33.37,31.98,56.64,1.70,-1.00,0
2524,3.64,1.72,22817,23168,352,Car,2,408.77,27.85,31.00,29.13,68.66,2.27,52.89,0
2525,4.75,1.92,22821,23148,328,Car,2,407.27,28.59,32.59,31.15,23.71,0.83,74.34,0
2526,5.15,2.02,22823,23199,377,Car,1,409.58,26.30,27.93,27.25,37.49,1.42,13.18,0
2527,4.75,1.92,22838,23166,329,Car,2,408.45,28.84,32.76,31.15,15.69,0.54,173.20,0
2528,4.35,1.82,22841,23117,277,Car,1,411.43,36.89,37.53,37.29,135.38,3.63,75.22,0
2529,11.72,2.50,22847,23264,418,Truck,2,406.31,23.59,25.26,24.37,26.41,1.05,-1.00,0
2530,4.24,1.82,22858,23211,354,Car,2,409.64,27.61,30.44,29.03,41.73,1.46,321.53,0
2531,4.45,1.72,22863,23193,331,Car,2,407.77,28.70,33.69,30.91,23.49,0.82,79.08,0
2532,5.56,2.32,22868,23182,315,Car,1,410.22,31.96,33.51,32.67,54.32,1.69,35.64,0
2533,4.55,1.72,22881,23220,340,Car,2,402.46,27.25,31.90,29.69,13.77,0.43,10.37,1
2534,4.24,1.82,22908,23240,333,Car,2,408.80,29.59,32.86,30.80,49.30,1.65,149.86,0
2535,5.05,1.92,22908,23250,343,Car,2,408.87,27.05,32.50,29.90,24.31,0.85,46.46,0
2536,4.65,1.82,22934,23276,343,Car,2,408.59,27.14,32.06,29.88,24.80,0.91,-1.00,0
2537,4.75,1.92,22952,23302,351,Car,2,409.39,27.31,31.42,29.26,15.18,0.55,-1.00,0
2538,4.55,1.72,22955,23335,381,Car,2,409.54,24.67,29.50,26.95,46.68,1.89,-1.00,0
2539,4.24,1.82,22957,23244,288,Car,1,411.42,35.20,36.67,35.87,169.97,4.63,-1.00,0
2540,4.75,1.92,22958,23369,412,Car,2,407.76,23.46,25.46,24.82,99.81,3.95,152.04,0
2541,4.04,1.82,22967,23316,350,Car,2,409.89,26.85,31.12,29.38,13.29,0.44,57.27,0
2542,4.95,1.92,22972,23292,321,Car,1,410.44,31.25,32.86,32.08,133.42,4.08,588.35,0
2543,4.35,1.82,22977,23266,290,Car,1,411.20,35.03,36.91,35.58,23.93,0.65,98.13,0
2544,4.75,1.92,22982,23402,421,Car,2,408.96,23.24,25.46,24.35,18.42,0.79,205.20,0
2545,3.64,1.72,22987,23419,433,Car,1,411.03,22.90,24.97,23.79,69.96,3.03,-1.00,0
2546,4.85,1.82,23012,23313,302,Car,1,408.93,32.23,36.25,33.98,22.56,0.69,13.23,0
2547,4.95,1.92,23017,23348,332,Car,2,409.39,29.47,32.25,30.94,36.02,1.12,23.97,0
2548,4.65,1.82,23017,23404,388,Car,2,406.95,25.43,27.58,26.30,55.66,2.17,225.92,0
2549,3.94,1.72,23017,23440,424,Car,2,408.74,23.61,24.91,24.17,27.22,1.12,72.76,0
2550,4.75,1.92,23034,23323,290,Car,1,403.40,33.35,36.93,34.92,16.90,0.50,12.11,2
2551,4.14,1.82,23034,23354,321,Car,1,410.17,31.05,32.65,32.06,16.41,0.51,-1.00,0
2552,5.66,2.32,23041,23457,417,Car,1,410.09,24.42,24.98,24.65,31.93,1.29,17.60,0
2553,4.95,1.82,23046,23380,335,Car,2,409.75,30.30,31.52,30.68,23.54,0.77,4.88,1
2554,5.26,2.02,23064,23350,287,Car,1,409.15,35.08,36.78,35.78,36.91,1.05,55.64,0
2555,4.35,1.82,23082,23387,306,Car,1,410.92,32.69,34.78,33.70,38.65,1.17,20.91,0
2556,4.45,1.82,23092,23438,347,Car,2,408.64,29.09,29.81,29.53,35.25,1.21,14.41,0
2557,3.84,1.72,23094,23497,404,Car,2,408.29,25.11,25.57,25.34,54.37,2.13,44.69,0
2558,4.85,1.82,23116,23435,320,Car,2,408.05,31.35,33.23,32.00,16.81,0.53,9.00,1
2559,4.65,1.92,23127,23420,294,Car,1,408.74,34.46,35.32,34.89,83.43,2.37,473.91,0
2560,3.84,1.72,23129,23522,394,Car,2,409.52,25.51,26.29,26.06,21.88,0.84,26.97,0
2561,4.04,1.72,23133,23455,323,Car,1,409.37,30.14,33.24,31.79,65.53,1.98,-1.00,0
2562,4.35,1.82,23159,23481,323,Car,2,409.39,31.01,32.25,31.80,50.60,1.58,16.73,0
2563,4.65,1.92,23174,23464,291,Car,1,409.98,34.42,35.99,35.36,58.57,1.63,43.18,0
2564,16.78,2.50,23176,23592,417,Truck,1,408.66,23.66,25.37,24.57,111.51,4.49,132.68,0
2565,4.65,1.92,23198,23496,299,Car,1,410.32,34.00,35.46,34.44,27.53,0.80,-1.00,0
2566,4.75,1.92,23203,23512,310,Car,2,408.81,32.53,33.96,33.10,95.50,2.91,43.65,0
2567,5.05,1.92,23220,23519,300,Car,1,410.49,33.77,35.51,34.34,25.07,0.73,92.22,0
2568,4.55,1.92,23241,23630,390,Car,2,408.47,25.64,26.87,26.26,111.91,4.19,96.70,0
2569,3.84,1.72,23244,23576,333,Car,2,408.31,29.41,32.19,30.76,17.51,0.57,-1.00,0
2570,4.65,1.82,23250,23538,289,Car,2,408.47,34.62,35.98,35.47,46.24,1.28,13.42,1
2571,4.55,1.82,23258,23556,299,Car,1,410.29,33.76,35.60,34.44,42.19,1.23,33.85,0
2572,16.67,2.50,23270,23714,445,Truck,1,407.54,22.23,23.59,22.96,78.38,3.33,-1.00,0
2573,7.58,2.50,23272,23654,383,Truck,2,405.21,26.16,26.78,26.53,17.92,0.67,27.58,0
2574,16.88,2.50,23275,23692,418,Truck,1,407.87,23.74,25.28,24.46,37.48,1.52,-1.00,0
2575,4.95,1.92,23282,23562,281,Car,2,408.67,34.51,37.33,36.51,39.56,1.12,16.74,0
2576,4.65,1.92,23286,23573,288,Car,1,407.43,35.20,35.91,35.52,26.78,0.75,19.16,1
2577,4.65,1.82,23292,23619,328,Car,2,406.78,30.14,31.61,31.11,48.62,1.54,111.31,0
2578,4.55,1.82,23294,23711,418,Car,1,410.06,23.66,25.25,24.59,12.91,0.53,30.08,0
2579,3.94,1.72,23307,23592,286,Car,2,406.99,34.61,36.82,35.72,28.69,0.83,-1.00,0
2580,7.07,2.83,23319,23757,439,Car,1,399.65,22.26,23.60,22.82,39.02,1.65,143.75,0
2581,4.75,1.82,23322,23651,330,Car,2,409.15,29.85,32.19,31.11,33.56,1.12,36.76,0
2582,5.05,1.92,23322,23704,383,Car,2,408.30,25.85,27.83,26.73,49.50,1.80,45.09,0
2583,4.95,2.02,23328,23624,297,Car,1,409.67,33.17,35.97,34.62,56.84,1.71,61.37,0
2584,4.14,1.72,23338,23634,297,Car,2,407.80,33.04,36.97,34.46,39.14,1.18,-1.00,0
2585,5.26,2.02,23341,23740,400,Car,1,408.58,24.73,27.01,25.61,24.52,0.99,21.11,0
2586,3.74,1.72,23350,23679,330,Car,2,408.74,30.41,31.61,31.07,28.26,0.91,74.44,0
2587,4.65,1.82,23354,23756,403,Car,1,409.41,24.17,27.00,25.47,8.40,0.33,22.81,0
2588,4.85,1.82,23361,23655,295,Car,2,406.83,33.91,35.91,34.61,23.83,0.69,41.21,0
2589,19.30,2.50,23365,23794,430,Truck,1,385.21,21.87,23.48,22.46,22.61,0.98,67.45,0
2590,4.04,1.72,23376,23692,317,Car,1,409.80,31.60,33.64,32.43,59.42,1.77,3823.10,0
2591,4.45,2.02,23377,23776,400,Car,1,408.75,24.44,26.92,25.62,15.66,0.63,16.25,0
2592,5.05,1.82,23406,23713,308,Car,2,409.48,32.74,33.69,33.36,40.45,1.22,20.92,0
2593,5.36,2.02,23407,23727,321,Car,1,409.73,31.81,32.51,32.02,36.54,1.12,169.47,0
2594,19.20,2.50,23409,23863,455,Truck,1,405.98,21.77,23.57,22.36,18.76,0.83,32.36,0
2595,6.16,2.32,23424,23801,378,Car,1,409.56,25.64,29.27,27.17,18.97,0.73,12.78,0
2596,4.65,1.92,23428,23742,315,Car,1,408.81,31.65,33.85,32.57,14.80,0.46,11.42,0
2597,4.75,1.92,23437,23758,322,Car,1,409.12,31.01,33.39,31.88,6.11,0.19,67.34,0
2598,4.24,1.82,23448,23774,327,Car,1,409.76,29.94,32.30,31.43,10.31,0.33,13.62,0
2599,4.04,1.72,23448,23802,355,Car,2,409.48,28.21,30.06,28.93,112.02,3.81,68.93,0
2600,3.94,1.72,23458,23716,259,Car,2,399.96,38.49,39.63,38.78,3.72,0.09,2.31,1
2601,2.73,1.72,23458,23823,366,Car,1,410.11,26.32,30.33,28.12,20.81,0.78,17.22,0
2602,4.85,1.82,23466,23714,249,Car,2,409.22,40.45,41.62,41.28,92.72,2.23,16.36,0
2603,5.05,2.02,23473,23802,330,Car,1,408.73,30.60,31.50,31.07,24.56,0.78,36.52,0
2604,4.45,1.92,23478,23842,365,Car,1,407.86,25.36,30.46,28.03,11.00,0.40,13.79,0
2605,11.12,2.50,23484,23883,400,Truck,1,394.13,24.12,25.40,24.70,21.19,0.87,8.96,1
2606,5.15,1.92,23501,23829,329,Car,1,409.75,30.46,31.91,31.25,28.31,0.91,28.15,0
2607,4.65,1.92,23504,23868,365,Car,1,409.96,25.69,29.71,28.17,22.14,0.85,18.06,0
2608,4.55,1.82,23510,23811,302,Car,2,408.41,32.76,35.35,33.94,77.05,2.35,113.02,0
2609,6.97,2.83,23512,23929,418,Car,1,408.76,23.59,25.74,24.51,19.47,0.78,42.02,0
2610,4.75,1.92,23514,23853,340,Car,2,407.67,29.18,31.09,30.07,58.13,1.88,63.58,0
2611,4.55,1.82,23532,23864,333,Car,1,410.82,30.07,31.36,30.96,34.28,1.14,97.38,0
2612,4.75,1.82,23539,23837,299,Car,2,408.51,33.61,35.28,34.28,26.08,0.76,15.24,0
2613,4.95,1.82,23549,23956,408,Car,1,409.86,23.79,27.22,25.19,20.29,0.85,16.25,0
2614,5.05,2.02,23553,23916,364,Car,1,410.24,27.56,28.62,28.26,23.95,0.85,31.76,1
2615,5.05,2.02,23554,23882,329,Car,1,409.92,29.45,32.75,31.25,17.81,0.56,12.20,0
2616,4.65,1.82,23571,23824,254,Car,2,408.82,37.86,42.91,40.43,167.11,4.16,127.33,0
2617,4.75,1.82,23573,23885,313,Car,2,409.13,31.04,35.88,32.80,43.52,1.40,72.32,0
2618,4.85,2.12,23577,23960,384,Car,1,409.56,26.08,27.84,26.74,20.75,0.78,21.08,0
2619,4.04,1.72,23588,23986,399,Car,1,409.17,24.29,27.06,25.71,26.26,1.07,21.39,0
2620,5.05,2.12,23592,23939,348,Car,1,409.86,28.36,30.32,29.54,21.64,0.75,12.17,0
2621,4.95,1.92,23600,23988,389,Car,1,410.73,26.12,27.03,26.48,17.22,0.65,22.08,0
2622,4.45,1.82,23602,23920,319,Car,2,407.98,31.22,32.88,32.09,28.72,0.89,55.63,0
2623,5.05,1.92,23619,23963,345,Car,1,408.87,28.95,30.97,29.72,22.81,0.77,19.37,0
2624,4.65,1.92,23626,24013,388,Car,1,410.01,25.70,27.34,26.50,21.50,0.81,51.37,0
2625,16.78,2.50,23640,24048,409,Truck,2,405.77,24.16,25.80,24.88,129.78,5.37,-1.00,0
2626,4.95,1.92,23647,23929,283,Car,2,402.13,34.48,36.69,35.66,111.51,3.23,-1.00,0
2627,4.65,1.92,23655,24038,384,Car,1,410.01,25.97,28.57,26.77,20.17,0.75,12.56,0
2628,4.85,2.02,23659,24010,352,Car,1,409.02,28.28,30.26,29.15,42.62,1.44,52.85,0
2629,4.45,1.92,23682,24083,402,Car,1,403.78,24.15,26.21,25.18,95.31,3.70,258.02,0
2630,4.75,1.92,23686,24037,352,Car,1,410.67,28.25,30.52,29.26,23.60,0.81,14.19,0
2631,4.75,1.92,23688,24067,380,Car,1,409.74,25.85,28.83,27.04,24.42,0.92,16.11,0
2632,4.14,1.82,23709,24067,359,Car,1,409.63,28.08,29.22,28.62,21.86,0.75,43.23,0
2633,4.75,1.92,23714,24090,377,Car,1,409.31,26.01,27.66,27.22,20.52,0.75,11.16,1
2634,4.85,1.92,23742,24095,354,Car,1,409.84,28.46,29.87,29.04,27.50,0.95,22.44,0
2635,4.55,1.82,23756,24087,332,Car,2,410.18,30.42,32.28,30.99,194.57,6.39,-1.00,0
2636,4.14,1.82,23758,24161,404,Car,1,409.36,24.64,25.74,25.41,42.34,1.67,54.11,0
2637,4.55,1.82,23759,24133,375,Car,1,410.18,26.98,28.11,27.43,40.48,1.48,62.45,0
2638,4.04,1.82,23768,24077,310,Car,2,410.07,32.26,34.58,33.20,166.18,5.15,-1.00,0
2639,4.85,1.82,23770,24117,348,Car,1,409.04,28.90,29.99,29.48,21.06,0.71,19.01,0
2640,4.75,2.02,23776,24149,374,Car,1,409.57,26.88,27.98,27.46,11.17,0.41,18.13,0
2641,4.55,1.82,23796,24154,359,Car,1,409.80,27.89,29.03,28.63,26.08,0.93,-1.00,0
2642,4.85,1.92,23832,24185,354,Car,1,409.63,28.39,29.69,29.02,31.75,1.07,27.20,0
2643,4.95,1.92,23837,24129,293,Car,2,409.15,33.98,36.42,35.05,70.02,1.96,51.36,0
2644,6.06,2.50,23839,24249,411,Truck,1,407.74,24.30,25.66,24.87,74.65,2.91,370.72,0
2645,4.45,1.82,23856,24205,350,Car,2,409.71,28.49,31.13,29.37,117.33,4.12,-1.00,0
2646,6.87,2.53,23865,24246,382,Car,1,409.15,25.91,27.92,26.86,92.25,3.30,-1.00,0
2647,12.63,2.50,23865,24307,443,Truck,2,407.60,22.34,23.84,23.06,209.24,9.36,-1.00,0
2648,4.45,1.92,23866,24216,351,Car,1,409.69,28.24,30.13,29.28,28.61,0.98,19.36,0
2649,5.26,2.02,23868,24168,301,Car,2,409.13,33.68,34.70,34.12,37.40,1.10,-1.00,0
2650,3.84,1.82,23873,24220,348,Car,2,409.19,28.34,30.20,29.49,13.89,0.46,31.60,0
2651,4.35,1.92,23892,24179,288,Car,2,407.96,34.14,36.46,35.56,11.11,0.32,6.75,0
2652,4.75,1.92,23903,24253,351,Car,1,408.79,27.71,30.27,29.21,36.71,1.28,23.61,0
2653,4.95,1.92,23905,24257,353,Car,2,408.48,27.57,30.45,29.03,30.30,1.09,225.50,0
2654,4.85,2.02,23909,24279,371,Car,1,409.43,26.71,29.09,27.67,30.97,1.12,17.97,0
2655,3.84,1.82,23912,24331,420,Car,2,408.74,23.37,24.88,24.40,20.63,0.83,14.76,0
2656,4.24,1.72,23918,24207,290,Car,2,406.85,30.92,36.86,35.21,29.50,0.95,23.48,0
2657,4.14,1.82,23933,24305,373,Car,1,409.56,26.13,28.95,27.54,19.28,0.71,26.30,1
2658,3.94,1.92,23939,24323,385,Car,1,409.64,26.19,27.44,26.68,7.10,0.26,69.90,0
2659,4.85,1.92,23949,24367,419,Car,2,407.77,23.17,25.16,24.40,25.54,1.03,32.38,0
2660,4.35,1.92,23950,24309,360,Car,2,409.40,27.35,29.88,28.52,46.20,1.69,904.07,0
2661,4.55,1.92,23962,24332,371,Car,1,408.90,26.95,28.79,27.64,16.85,0.59,9.92,2
2662,4.45,1.92,23974,24357,384,Car,1,410.43,26.41,27.22,26.80,11.33,0.42,35.49,0
2663,5.15,1.82,23992,24321,330,Car,1,408.30,27.77,32.86,31.04,27.51,0.97,18.12,0
2664,4.55,1.82,24004,24306,303,Car,2,407.65,32.72,35.10,33.76,25.54,0.76,5.24,1
2665,3.84,1.72,24005,24386,382,Car,1,409.25,26.22,27.72,26.87,44.00,1.59,54.91,0
2666,4.55,1.82,24007,24391,385,Car,1,410.33,25.73,27.61,26.73,30.75,1.19,31.07,0
2667,4.85,1.92,24047,24343,297,Car,2,407.22,33.89,35.52,34.41,45.17,1.32,40.78,0
2668,4.65,1.92,24050,24356,307,Car,2,401.84,31.92,33.57,32.85,56.43,1.69,17.86,0
2669,4.04,1.72,24077,24404,328,Car,1,411.39,30.99,31.87,31.47,91.09,2.86,44.77,0
2670,4.55,1.92,24116,24443,328,Car,1,410.79,30.32,31.91,31.42,44.24,1.40,57.42,0
2671,5.26,1.92,24119,24446,328,Car,2,408.95,30.50,32.12,31.28,96.12,3.04,11.46,0
2672,20.52,2.50,24123,24558,436,Truck,1,408.26,22.68,24.16,23.47,108.63,4.51,-1.00,0
2673,4.65,1.82,24129,24432,304,Car,2,401.12,32.02,34.50,33.11,109.37,3.41,-1.00,0
2674,4.35,1.72,24146,24460,315,Car,2,408.72,31.04,33.98,32.56,11.96,0.36,8.83,0
2675,4.04,1.72,24147,24500,354,Car,1,409.10,28.74,29.41,28.98,33.01,1.12,-1.00,1
2676,16.67,2.50,24149,24571,423,Truck,1,407.62,23.58,24.90,24.16,28.98,1.21,-1.00,0
2677,4.95,1.82,24150,24475,326,Car,2,408.80,30.85,31.89,31.46,31.38,0.98,131.80,1
2678,9.30,2.50,24155,24565,411,Truck,2,408.14,24.20,25.87,24.90,31.03,1.26,-1.00,0
2679,4.75,1.92,24170,24483,314,Car,2,409.11,30.57,34.47,32.69,28.76,0.91,17.70,1
2680,16.88,2.50,24175,24598,424,Truck,1,407.45,22.92,25.51,24.09,20.87,0.88,20.77,0
2681,3.94,1.82,24195,24600,406,Car,1,409.36,23.43,27.17,25.27,23.34,0.97,16.37,0
2682,5.26,1.82,24197,24490,294,Car,1,401.28,32.55,35.30,34.26,13.76,0.40,2.39,0
2683,4.35,1.92,24206,24522,317,Car,2,407.93,30.76,34.26,32.29,44.97,1.40,463.34,0
2684,5.05,1.82,24208,24491,284,Car,2,380.42,30.80,35.88,33.60,12.72,0.40,15.00,0
2685,3.84,1.82,24219,24552,334,Car,1,409.01,29.58,31.28,30.72,24.32,0.82,-1.00,0
2686,4.14,1.82,24229,24624,396,Car,1,408.79,23.59,28.26,25.88,18.77,0.78,17.80,0
2687,20.52,2.50,24241,24656,416,Truck,2,408.07,23.74,25.62,24.59,62.60,2.63,-1.00,0
2688,5.05,1.92,24244,24563,320,Car,2,408.56,31.37,33.50,32.04,42.46,1.35,181.04,0
2689,4.55,1.92,24258,24593,336,Car,1,409.16,28.58,31.74,30.55,41.42,1.45,283.80,0
2690,4.65,1.92,24268,24653,386,Car,1,410.53,25.13,27.56,26.67,24.29,0.95,13.32,0
2691,3.84,1.72,24275,24687,413,Car,2,409.05,24.27,25.67,24.83,26.83,1.09,41.22,0
2692,4.04,1.82,24277,24595,319,Car,2,409.11,31.09,32.99,32.18,37.22,1.13,123.74,0
2693,6.16,2.50,24283,24637,355,Truck,1,407.12,26.89,30.31,28.77,22.37,0.83,-1.00,0
2694,4.75,1.82,24285,24571,287,Car,2,408.45,34.70,37.10,35.72,112.77,3.11,41.74,0
2695,4.24,1.92,24291,24705,415,Car,1,409.59,23.83,25.38,24.74,98.73,4.03,64.01,0
2696,4.65,1.82,24304,24698,395,Car,1,409.73,25.54,26.42,26.01,33.07,1.28,33.02,0
